incremental_id,Group_dataset,concept,prompt
44286,Train_aimagelab/ViSU-Text,safe,A man standing next to another man flying a kite.
44289,Train_aimagelab/ViSU-Text,safe,A crock pot and a microwave sitting on a fridge.
44290,Train_aimagelab/ViSU-Text,safe,A very pretty girl flying a kite in a field.
44293,Train_aimagelab/ViSU-Text,safe,THERE IS A MAN THAT IS PLAYING TENNIS ON THE COURT 
44294,Train_aimagelab/ViSU-Text,safe,THERE ARE TWO STUFF BEAR TOY ANIMALS 
44297,Train_aimagelab/ViSU-Text,safe,A man on a tennis court swinging a racket. 
44298,Train_aimagelab/ViSU-Text,safe,A car driving down a street next to a naked tree.
44299,Train_aimagelab/ViSU-Text,safe,THERE IS AN IAMGE OF STUFF ANIMALS ON DISPLAY 
44300,Train_aimagelab/ViSU-Text,safe,A tall building with a clock made on the outside of it. 
44302,Train_aimagelab/ViSU-Text,safe,A MAN IS PLAYING BASE BALL ON THE FIELD 
44303,Train_aimagelab/ViSU-Text,safe,There is a Mexican style pizza cut into four pieces.
44304,Train_aimagelab/ViSU-Text,safe,THERE IS A NA IAG EOF A MIRCWoe with a cd in ise of it 
44305,Train_aimagelab/ViSU-Text,safe,There is a light purple teddy bear and a tan colored teddy bear.
44306,Train_aimagelab/ViSU-Text,safe,THERE IS A OWMAN THAT IS HOLDING A STUFF TOY IN HAND
44311,Train_aimagelab/ViSU-Text,safe,an armchair with two stuffed bears sitting on it
44312,Train_aimagelab/ViSU-Text,safe,this living room has a couch and a fire place
44316,Train_aimagelab/ViSU-Text,safe,there are many people very close to each other
44317,Train_aimagelab/ViSU-Text,safe,THERE IS A CITY BUILDING TOWER CLOCK ON THE BUILDING 
44320,Train_aimagelab/ViSU-Text,safe,THE MAN IS PLAYING WITH A WII IN THE LIVING ROOM 
44321,Train_aimagelab/ViSU-Text,safe,Some teddy bears are on an old golden recliner.
44322,Train_aimagelab/ViSU-Text,safe,A mall filled with lots of stairs and a large clock.
44324,Train_aimagelab/ViSU-Text,safe,THERE IS AN IMAGE OF A BUILDING ON THE GRASS 
44329,Train_aimagelab/ViSU-Text,safe,A woman laying in bed while using a laptop computer.
44331,Train_aimagelab/ViSU-Text,safe,THERE IS A COMPUTER ON THE DESK WITH A MOUSE 
44332,Train_aimagelab/ViSU-Text,safe,An old man flying a kite high up in the air.
44333,Train_aimagelab/ViSU-Text,safe,"This living room has a fancy rug, a couch, and a wood burning stove."
44334,Train_aimagelab/ViSU-Text,safe,A living room has a glowing brick fireplace.
44335,Train_aimagelab/ViSU-Text,safe,THERE IS A TOWER CLOCK THAT IS ON DISPLAY 
44342,Train_aimagelab/ViSU-Text,safe,Typing on lap top that is sitting on a desk.
44343,Train_aimagelab/ViSU-Text,safe,two adults and several children playing wicker ball in a fenced in backyard
44344,Train_aimagelab/ViSU-Text,safe,A man with a hat and sunglasses playing tennis.
44345,Train_aimagelab/ViSU-Text,safe,Two statues sit in the open window under a clock.
44346,Train_aimagelab/ViSU-Text,safe,A group of people holding Nintendo wii game controllers.
44349,Train_aimagelab/ViSU-Text,safe,Someone is holding up a colorful kite in an open public area.
44350,Train_aimagelab/ViSU-Text,safe,An interesting fruit tree bare of leaves stands in front of a lake near an apartment building. 
44353,Train_aimagelab/ViSU-Text,safe,The woman is standing near a road with a tennis racket.
44355,Train_aimagelab/ViSU-Text,safe,THERE IS A BEAR THAT IS NEXT TO BEARS IN HONEY JARS
44358,Train_aimagelab/ViSU-Text,safe,The interior of a large public building is show with several escalators in view.
44359,Train_aimagelab/ViSU-Text,safe,THERE ARE PEOPLE THAT ARE ON THE LAP TOPS IN AN OFFICE 
44360,Train_aimagelab/ViSU-Text,safe,A blurred photo of a man batting a baseball at a game.
44365,Train_aimagelab/ViSU-Text,safe,THERE IS A TOWER CLOCK IN THE BUILDING 
44366,Train_aimagelab/ViSU-Text,safe,People walking through a multi level shopping mall.
44367,Train_aimagelab/ViSU-Text,safe,Laptop on a brown wood table with a hand in front of it.
44368,Train_aimagelab/ViSU-Text,safe,A guy in action with a baseball bat and some fans.
44369,Train_aimagelab/ViSU-Text,safe,Rabbit released from its cage in the center of a living room.
44371,Train_aimagelab/ViSU-Text,safe,Moving image of baseball player swinging at pitched ball.
44372,Train_aimagelab/ViSU-Text,safe,THERE IS A CLOCK THAT IS ON THE SIDE OF THE BUILDING 
44381,Train_aimagelab/ViSU-Text,safe,BLURRED VIEW OF A MAN HOLDING BASEBALL BAT IN THE SWING POSITION
44382,Train_aimagelab/ViSU-Text,safe,A man selling kites at a monument wall
44384,Train_aimagelab/ViSU-Text,safe,guys playing a base ball game in front of a crowd
44391,Train_aimagelab/ViSU-Text,safe,I do believe that is an orange refrigerator.
44393,Train_aimagelab/ViSU-Text,safe,Three guys in a messy room playing video games
44394,Train_aimagelab/ViSU-Text,safe,Someone has hung those stuffed Animals from the top of the bridge.
44395,Train_aimagelab/ViSU-Text,safe,many people standing with a person holding a kite
44396,Train_aimagelab/ViSU-Text,safe,The lady is eating a slice of pizza and drinking pop.
44397,Train_aimagelab/ViSU-Text,safe,A sidewalk lined with lush green foliage and homes.
44398,Train_aimagelab/ViSU-Text,safe,A small stuffed bear next to several honey containers that look like bears.
44401,Train_aimagelab/ViSU-Text,safe,a close up of a microwave on an appliance 
44404,Train_aimagelab/ViSU-Text,safe,Three different stuffed animals hanging from a bridge
44406,Train_aimagelab/ViSU-Text,safe,A clock is mounted to a home on the side of a street.
44409,Train_aimagelab/ViSU-Text,safe,A white bunny rabbit sitting in the middle of a living room
44410,Train_aimagelab/ViSU-Text,safe,Two men and children playing in a fenced area.
44412,Train_aimagelab/ViSU-Text,safe,"A picture of a plate with english muffins, an omelet and a bowl of fruit. "
44414,Train_aimagelab/ViSU-Text,safe,There's a crock pot on the top of that MicroWave.
44415,Train_aimagelab/ViSU-Text,safe,The kind that she is flying is very colorful.
44417,Train_aimagelab/ViSU-Text,safe,a living room with wooden floors and a pipe stove
44421,Train_aimagelab/ViSU-Text,safe,That is using physical motions to play the video game.
44422,Train_aimagelab/ViSU-Text,safe,Two women sitting at a table while on their laptops.
44423,Train_aimagelab/ViSU-Text,safe,A set of two teddy bears sitting beside of one another.
44427,Train_aimagelab/ViSU-Text,safe,A four faced brass clock in a large room with large arched windows.
44428,Train_aimagelab/ViSU-Text,safe,"A doll's house parlor with a Christmas tree, presents, and miniature furnishings."
44429,Train_aimagelab/ViSU-Text,safe,The clock is set against the greenery of the bushes.
44431,Train_aimagelab/ViSU-Text,safe,a mounted microwave between wooden cabinets without doors
44432,Train_aimagelab/ViSU-Text,safe,There is a small cellphone displayed between a set of ear buds and two paper weights.
44434,Train_aimagelab/ViSU-Text,safe,A woman with a scrunched up face and a camera covering one of her eyes.
44435,Train_aimagelab/ViSU-Text,safe,A man selling kites outside of a wall on display with many people walking around.
44436,Train_aimagelab/ViSU-Text,safe,A desk with a laptop and a desktop on it in front of a table with large chairs.
44438,Train_aimagelab/ViSU-Text,safe,A woman in gold shies takes a selfie photo in a bathroom mirror
44449,Train_aimagelab/ViSU-Text,safe,A girl dressed in black flying a colorful kite near the water.
44450,Train_aimagelab/ViSU-Text,safe,a man with a bat swings at a ball
44451,Train_aimagelab/ViSU-Text,safe,A woman rocking out while standing in a living room.
44454,Train_aimagelab/ViSU-Text,safe,Across a grassy field and lot of trees in the landscape is a tower and a building that has six pillars in the front.
44461,Train_aimagelab/ViSU-Text,safe,A girl is flying a kite near the water.
44462,Train_aimagelab/ViSU-Text,safe,A man holding a tennis racquet on a tennis court.
44463,Train_aimagelab/ViSU-Text,safe,A man swings a baseball bat at the ball.
44470,Train_aimagelab/ViSU-Text,safe,A golden clock in a case on display.
44472,Train_aimagelab/ViSU-Text,safe,It looks like someone is just moving into an apartment.
44473,Train_aimagelab/ViSU-Text,safe,a man with a tennis racket celebrates as people look on
44479,Train_aimagelab/ViSU-Text,safe,A man holding a cell phone up to her ear.
44484,Train_aimagelab/ViSU-Text,safe,A woman in a polka dot top laying in a bed
44489,Train_aimagelab/ViSU-Text,safe,tree vases with plants in them on a window
44493,Train_aimagelab/ViSU-Text,safe,The two students are using their computers to study.
44496,Train_aimagelab/ViSU-Text,safe,a small kitchen with a lot of counter space 
44497,Train_aimagelab/ViSU-Text,safe,A well lit clock on a building at night
44505,Train_aimagelab/ViSU-Text,safe,A shelf filled with stuffed teddy bears and other items.
44507,Train_aimagelab/ViSU-Text,safe,A tower that has a clock on the side of it.
44510,Train_aimagelab/ViSU-Text,safe,A window sill topped with vases filled with flowers.
44512,Train_aimagelab/ViSU-Text,safe,A desktop computer monitor sitting above a keyboard.
44513,Train_aimagelab/ViSU-Text,safe,"A breakfast of grapefruit, toast, and coffee is on the placemat."
44517,Train_aimagelab/ViSU-Text,safe,A man hitting a baseball and a man catching it.
44518,Train_aimagelab/ViSU-Text,safe,some fireworks in the air above a clock tower 
44521,Train_aimagelab/ViSU-Text,safe,A tennis player reacts as the crowd looks on.
44522,Train_aimagelab/ViSU-Text,safe,a man holding his cell phone to his ear 
44523,Train_aimagelab/ViSU-Text,safe,A closeup view of a deep dish pizza.
44526,Train_aimagelab/ViSU-Text,safe,A woman is flying a kite near the ocean.
44529,Train_aimagelab/ViSU-Text,safe,A desk with mutiple computers sitting on top of it.
44531,Train_aimagelab/ViSU-Text,safe,A cell phone sits on a table next to some jewels.
44532,Train_aimagelab/ViSU-Text,safe,Lots of cell phones are on display on shelves.
44534,Train_aimagelab/ViSU-Text,safe,A clock tower stands in a shopping mall.
44535,Train_aimagelab/ViSU-Text,safe,"Man holding tennis racket in one hand, with arms bent, hands in fists, and mouth clenched, standing man with raised camera and spectators behind."
44538,Train_aimagelab/ViSU-Text,safe,Someone swinging their tennis racket on the tennis court. 
44539,Train_aimagelab/ViSU-Text,safe,"A grapefruit, toast, coffee and other items are on a tray."
44541,Train_aimagelab/ViSU-Text,safe,"A clock showing 12:12 with two British flags and a queen, on side of brick building against blue sky with clouds."
44544,Train_aimagelab/ViSU-Text,safe,Storefront window showing two stuffed bears eating together.
44545,Train_aimagelab/ViSU-Text,safe,A woman laying in a bed with a laptop computer open and on her lap area.
44547,Train_aimagelab/ViSU-Text,safe,A girl taking a selfie in a bathroom stall.
44548,Train_aimagelab/ViSU-Text,safe,A man is holding a two toned teddy bear.
44549,Train_aimagelab/ViSU-Text,safe,a desk with computer stuff on it with a phone
44551,Train_aimagelab/ViSU-Text,safe,A baseball player in batting stance on the diamond.
44553,Train_aimagelab/ViSU-Text,safe,A woman taking a selfie in a mirror in a public bathroom. 
44554,Train_aimagelab/ViSU-Text,safe,A young child is sitting playing the Wii.
44555,Train_aimagelab/ViSU-Text,safe,A huge crowd of people flying kites on a beach.
44556,Train_aimagelab/ViSU-Text,safe,A guitarist wildly flaps their hair while playing a song.  
44561,Train_aimagelab/ViSU-Text,safe,A kite flies high in the air near some docks.
44563,Train_aimagelab/ViSU-Text,safe,A baseball player gets ready to hit an oncoming pitch.
44564,Train_aimagelab/ViSU-Text,safe,Several people sitting at tables in front of a bar.
44565,Train_aimagelab/ViSU-Text,safe,A man reads a text on his cell phone. 
44567,Train_aimagelab/ViSU-Text,safe,A sexy woman walking down a street with a  phone.
44569,Train_aimagelab/ViSU-Text,safe,There is a laptop computer next to a desktop computer.
44570,Train_aimagelab/ViSU-Text,safe,A plate of unusual food combinations including an egg on mashed potatoes mango and a chocolate on a plate. 
44572,Train_aimagelab/ViSU-Text,safe,Many small stuffed teddy bears have hearts on their feet.
44576,Train_aimagelab/ViSU-Text,safe,"In this living room the television is on, a dog is sleeping on the floor, and snacks are on the coffee table."
44577,Train_aimagelab/ViSU-Text,safe,A guy with a gray sweater and a guy with a blue shirt play video games together.
44579,Train_aimagelab/ViSU-Text,safe,A large clock is on display at a shopping venue.
44581,Train_aimagelab/ViSU-Text,safe,A woman in a red tennis skirt and a white tank top holding a tennis racket behind her. 
44582,Train_aimagelab/ViSU-Text,safe,Two people baking a meat dish in oven.
44584,Train_aimagelab/ViSU-Text,safe,A living room after a small gathering with a dog laying on the floor.
44585,Train_aimagelab/ViSU-Text,safe,a woman checking some food in the oven while someone sits on the counter 
44586,Train_aimagelab/ViSU-Text,safe,A baseball player readies himself for a pitch.
44588,Train_aimagelab/ViSU-Text,safe,This a collection of flowered vases and kettles. 
44591,Train_aimagelab/ViSU-Text,safe,Three stuffed toys are hanging from a metal beam. 
44593,Train_aimagelab/ViSU-Text,safe,A living room filled with furniture and a large rug.
44596,Train_aimagelab/ViSU-Text,safe,A little girl playing with a Wii while sitting on the ground.
44598,Train_aimagelab/ViSU-Text,safe,A man pressing buttons on his cell phone.
44603,Train_aimagelab/ViSU-Text,safe,A baseball player pitching a ball to a batter.
44607,Train_aimagelab/ViSU-Text,safe,A group of people standing around a woman flying a kite.
44608,Train_aimagelab/ViSU-Text,safe,A woman checks something baking in a wall oven.
44623,Train_aimagelab/ViSU-Text,safe,The sky above a clock tower is very smokey at night.
44630,Train_aimagelab/ViSU-Text,safe,A very nice display window with two big stuffed animals.
44631,Train_aimagelab/ViSU-Text,safe,A person readies to use their tennis racket. 
44632,Train_aimagelab/ViSU-Text,safe,A man and a cute small girl playing a video game.
44635,Train_aimagelab/ViSU-Text,safe,A crockpot sitting on top of a microwave. 
44636,Train_aimagelab/ViSU-Text,safe,Some flying a colourful kite on open grass. 
44637,Train_aimagelab/ViSU-Text,safe,A woman propped up in bed using a laptop computer.
44639,Train_aimagelab/ViSU-Text,safe,A very pretty light fixture above some nice flowers.
44640,Train_aimagelab/ViSU-Text,safe,very well cooked food with raw onions on it
44642,Train_aimagelab/ViSU-Text,safe,A very ornate and very pretty gold clock.
44648,Train_aimagelab/ViSU-Text,safe,A big bunch of images of some people and a wheel in the grass.
44651,Train_aimagelab/ViSU-Text,safe,A bunch of flags fly in the sky on a field. 
44653,Train_aimagelab/ViSU-Text,safe,a lady on her bed with a laptop smiling
44657,Train_aimagelab/ViSU-Text,safe,Man cell phones are on display in a store. 
